session_id,asset_name,subject_id,acquisition_date,session_type,session_description,stimulus_class,image_set_name,species,sex,age,genotype,institution,lab,experimenter,identifier,change_flashes_min,change_flashes_max,change_time_distribution,change_time_scale,pre_change_time_sec,min_no_lick_time_sec,timeout_duration_sec,end_after_response_sec,failure_repeats,catch_mode,stimulus_duration_sec,blank_duration_sec,flash_omit_probability,reward_volume_ml,auto_reward_volume_ml,auto_reward_delay_sec,volume_limit_ml,free_reward_trials,warm_up_trials,task_id,task_name,max_task_duration_min,epilogue_name,epilogue_movie_path,epilogue_runs,epilogue_frame_length_sec,task_hed_tags,response_window_start_sec,response_window_stop_sec,catch_frequency
1448297438,multiplane-ophys_797371_2025-07-11_09-10-19,797371,2025-07-11T09:10:18.948000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,722f4f76-6363-45c7-84e1-0ccca2a8e536,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1448969390,multiplane-ophys_797371_2025-07-14_09-18-49,797371,2025-07-14T09:18:49.084000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,28223058-ce48-40f6-9fec-5e50237ae184,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1449360365,multiplane-ophys_797371_2025-07-15_09-48-43,797371,2025-07-15T09:48:43.486000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,01fa5d11-f118-4cf0-8669-e5a89bc7d2ce,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1449640701,multiplane-ophys_797371_2025-07-16_09-09-49,797371,2025-07-16T09:09:48.507000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,45cc584b-b1e6-4c79-b559-06ea15030ac8,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1449859128,multiplane-ophys_797371_2025-07-17_09-26-17,797371,2025-07-17T09:26:17.101000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,5b61e7a1-9892-42c8-bc98-1cb118cd47fd,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1450118503,multiplane-ophys_797371_2025-07-18_09-06-44,797371,2025-07-18T09:06:43.936000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,6a614623-d1e0-4146-8b01-9fa293652f01,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1450773766,multiplane-ophys_797371_2025-07-21_09-16-26,797371,2025-07-21T09:16:26.479000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,939b0a12-c2f8-43a6-ae18-6b3d1dc36018,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1451045995,multiplane-ophys_797371_2025-07-22_09-53-07,797371,2025-07-22T09:53:06.966000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,356a4aeb-d6ce-4800-ad54-589a4bb29d72,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1451539655,multiplane-ophys_797371_2025-07-24_12-36-50,797371,2025-07-24T12:36:49.542000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,9046accc-140a-46c7-b242-6ac865ad1299,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1451744906,multiplane-ophys_797371_2025-07-25_09-39-17,797371,2025-07-25T09:39:16.734000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,12118998-4328-4310-99f7-ae2d82653ebf,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1452363236,multiplane-ophys_797371_2025-07-28_09-49-12,797371,2025-07-28T09:49:12.280000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,5ff60655-47d9-46e0-8328-b5f4b51b1213,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1452576236,multiplane-ophys_797371_2025-07-29_09-12-31,797371,2025-07-29T09:12:30.781000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,b454997e-fc49-47cb-8b92-9ae92881d3b5,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1453024827,multiplane-ophys_797371_2025-07-31_09-36-34,797371,2025-07-31T09:36:40.272000+00:00,,STAGE_0,,,Mus musculus,U,,,,,,18047dea-5de8-45ef-9304-ad3a677b9e0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453860535,multiplane-ophys_797371_2025-08-04_09-37-46,797371,2025-08-04T09:37:51.773000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,966b287e-801b-44c3-8d21-8c67a17626ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454079439,multiplane-ophys_797371_2025-08-05_09-40-23,797371,2025-08-05T09:40:29.467000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,8d847dd4-c6df-47cc-8672-9574b3fdd9cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454306144,multiplane-ophys_797371_2025-08-06_09-30-08,797371,2025-08-06T09:30:13.762000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,e0963e5b-16b5-4df4-92c4-a56d039c4c9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457484497,multiplane-ophys_797371_2025-08-20_12-43-52,797371,2025-08-20T12:43:57.793000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,fff6eb46-9dc3-46af-aee7-cc56a9f05618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457740660,multiplane-ophys_797371_2025-08-21_12-13-24,797371,2025-08-21T12:13:29.521000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,82baed3f-5635-428f-898e-da006aadbf7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457908562,multiplane-ophys_797371_2025-08-22_09-37-42,797371,2025-08-22T09:37:48.306000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,c4b9f4e3-5f1a-4222-b18b-05bdc40f7b4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459041847,multiplane-ophys_797371_2025-08-27_10-00-04,797371,2025-08-27T10:00:09.603000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,690d1e75-ba19-495f-b004-5e0b23f5a209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461633442,multiplane-ophys_797371_2025-09-08_11-02-14,797371,2025-09-08T11:02:13.995000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,5db64ee5-6090-492a-8cdf-9bba488779f4,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1461685105,multiplane-ophys_797371_2025-09-08_14-43-05,797371,2025-09-08T14:43:05.065000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,5e53feae-91a3-46db-9d1a-1df70009c428,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1451067811,multiplane-ophys_800792_2025-07-22_12-20-40,800792,2025-07-22T12:20:40.007000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,ed6601b5-b262-4793-bb3c-a618f0ffa9a5,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1451301943,multiplane-ophys_800792_2025-07-23_14-42-38,800792,2025-07-23T14:42:38.334000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,c3492370-cfcc-4792-a353-1583b7531ca4,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1451776075,multiplane-ophys_800792_2025-07-25_13-02-10,800792,2025-07-25T13:02:09.911000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,4fca1c9d-74bf-4283-9d87-59a3223633d0,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1452404288,multiplane-ophys_800792_2025-07-28_14-16-53,800792,2025-07-28T14:16:53.304000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,c9c2f261-6092-4f34-99ad-d6389ab7be0d,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1452604232,multiplane-ophys_800792_2025-07-29_12-31-47,800792,2025-07-29T12:31:47.396000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,508d87b4-eb9f-46d7-a98d-08daadf05278,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1452849114,multiplane-ophys_800792_2025-07-30_13-59-33,800792,2025-07-30T13:59:33.210000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,745e5442-2af6-4680-bd86-bf6098516d33,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1453075452,multiplane-ophys_800792_2025-07-31_12-37-11,800792,2025-07-31T12:37:11.196000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,f5a1ab35-2171-4999-8331-5320f6ca26da,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1453875234,multiplane-ophys_800792_2025-08-04_11-43-33,800792,2025-08-04T11:43:33.056000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,f25cf1e3-8fc5-4205-8359-61782aa5e74b,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1454088540,multiplane-ophys_800792_2025-08-05_11-15-02,800792,2025-08-05T11:15:01.961000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,f1d36063-b7e4-4f8d-ab21-2a9754bc80ed,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1454623442,multiplane-ophys_800792_2025-08-07_14-21-47,800792,2025-08-07T14:21:47.164000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,d92b590c-51ff-4956-a05f-03f475ee41ba,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1454831578,multiplane-ophys_800792_2025-08-08_14-53-57,800792,2025-08-08T14:53:57.382000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,3467a52c-c273-4eeb-96ec-0af5c3e7ba8a,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1455410763,multiplane-ophys_800792_2025-08-11_12-59-01,800792,2025-08-11T12:59:01.173000+00:00,TRAINING_4_images_A_training,TRAINING_4_images_A_training,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,e61c8871-566f-4847-85b0-a6abf923c810,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1455680571,multiplane-ophys_800792_2025-08-12_12-34-34,800792,2025-08-12T12:34:34.204000+00:00,TRAINING_5_images_A_epilogue,TRAINING_5_images_A_epilogue,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,250b93ba-31a8-47b0-a264-2d47776099f9,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1455918152,multiplane-ophys_800792_2025-08-13_14-25-39,800792,2025-08-13T14:25:39.389000+00:00,TRAINING_5_images_A_handoff_ready,TRAINING_5_images_A_handoff_ready,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,afef4b30-a30a-4802-bbb1-c95f2287ab81,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1456178410,multiplane-ophys_800792_2025-08-14_14-29-33,800792,2025-08-14T14:29:32.715000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,d449f371-94ee-4a27-b2bc-453bd8a50f4f,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1456442110,multiplane-ophys_800792_2025-08-15_15-13-09,800792,2025-08-15T15:13:09.325000+00:00,OPHYS_1_images_A,OPHYS_1_images_A,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,7222ee1b-150c-46b4-8b59-4050f68686b1,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457088594,multiplane-ophys_800792_2025-08-18_14-43-32,800792,2025-08-18T14:43:31.693000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,a6ff612c-6455-4f6e-8e4e-845174a721ff,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457282879,multiplane-ophys_800792_2025-08-19_13-08-51,800792,2025-08-19T13:08:50.650000+00:00,OPHYS_4_images_B,OPHYS_4_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,18e76a1f-caeb-4364-8ce1-a0c3db5be155,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457515292,multiplane-ophys_800792_2025-08-20_14-43-42,800792,2025-08-20T14:43:41.675000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,11e72652-bf7a-4de3-85b2-65d04e0eb8d7,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457771013,multiplane-ophys_800792_2025-08-21_14-34-02,800792,2025-08-21T14:34:02.395000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,e9dc038c-c40f-436c-849a-39ae2d9037b4,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1457957050,multiplane-ophys_800792_2025-08-22_14-37-56,800792,2025-08-22T14:37:55.960000+00:00,OPHYS_6_images_B,OPHYS_6_images_B,images,Natural_Images_Lum_Matched_set_ophys_6_2017.07.14,Mus musculus,U,,,,,,1253911a-f396-4369-b853-fb7cc63c28ba,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,0.05,0.007,0.005,0.15,5.0,10000.0,5.0,DoC,change detection,60.0,fingerprint,//allen/programs/braintv/workgroups/neuralcoding/Saskia/Visual Stimuli 151207/Movie_TOE1.npy,10.0,0.03333333333333333,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
1458524602,multiplane-ophys_800792_2025-08-25_13-00-38,800792,2025-08-25T13:00:43.873000+00:00,,STAGE_0,,,Mus musculus,U,,,,,,1601ebda-110f-4c07-96f8-d7326ad652b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458786889,multiplane-ophys_800792_2025-08-26_12-30-21,800792,2025-08-26T12:30:27.326000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,d936e4eb-9da5-43e6-81f1-42dd48dc7810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459084842,multiplane-ophys_800792_2025-08-27_14-31-17,800792,2025-08-27T14:31:23.531000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,2c44a314-1ba1-4336-81c1-6cf00fb1eace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459520664,multiplane-ophys_800792_2025-08-29_13-40-16,800792,2025-08-29T13:40:21.548000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,392bcc39-23d0-4c04-b78a-31af88a73f06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460792884,multiplane-ophys_800792_2025-09-04_12-15-50,800792,2025-09-04T12:15:50.711000+00:00,,CENTER_MOUSEMOTION,,,Mus musculus,U,,,,,,a2d8c4d8-c241-4f17-8bae-93cd66fb1a82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474069897,multiplane-ophys_800792_2025-11-06_11-00-52,800792,2025-11-06T11:00:58.028000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,3f8d8292-9b7b-4727-8708-c7cf7ee67d29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474287297,multiplane-ophys_800792_2025-11-07_11-04-07,800792,2025-11-07T11:04:13.704000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,17d7b1cd-142d-4ba7-8ade-f78281237c73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475014813,multiplane-ophys_800792_2025-11-11_09-26-07,800792,2025-11-11T09:26:13.459000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,9efd5513-0a3d-43f0-861f-993d25382f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476295791,multiplane-ophys_800792_2025-11-17_11-16-34,800792,2025-11-17T11:16:40.313000+00:00,,STAGE_1,,,Mus musculus,U,,,,,,8b1d0b24-6017-415c-a556-efb3dcfd9050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454119949,multiplane-ophys_800995_2025-08-05_13-25-58,800995,2025-08-05T13:25:58.179000+00:00,TRAINING_0_gratings_autorewards_15min,TRAINING_0_gratings_autorewards_15min,grating,,Mus musculus,U,,,,,,f2b5a598-5ef6-49a6-af4c-c9a654445ef8,,,exponential,2.0,2.25,0.0,0.3,3.5,0.0,explicit,,,,0.0,0.005,0.15,5.0,10.0,-1.0,DoC,change detection,15.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.0,0.0,0.0
1454584649,multiplane-ophys_800995_2025-08-07_12-29-04,800995,2025-08-07T12:29:03.554000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,6b207243-2fc7-4908-8488-8fb80f76dc31,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1454808094,multiplane-ophys_800995_2025-08-08_12-49-42,800995,2025-08-08T12:49:41.952000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,b1c86d86-a24f-4c39-8365-ef9b8b26f9b6,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1455386027,multiplane-ophys_800995_2025-08-11_11-02-36,800995,2025-08-11T11:02:35.746000+00:00,TRAINING_1_gratings,TRAINING_1_gratings,grating,,Mus musculus,U,,,,,,0d8f604d-b80c-438a-b100-1c61387f1e4d,,,exponential,2.0,2.25,0.0,0.3,3.5,5.0,explicit,,,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,1.0,0.25
1455631509,multiplane-ophys_800995_2025-08-12_10-33-26,800995,2025-08-12T10:33:26.392000+00:00,TRAINING_2_gratings_flashed,TRAINING_2_gratings_flashed,grating,,Mus musculus,U,,,,,,28d066e8-e033-4851-834c-b1fc845ecceb,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,explicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,0.25
1455890006,multiplane-ophys_800995_2025-08-13_10-35-25,800995,2025-08-13T10:35:24.904000+00:00,TRAINING_3_images_A_10uL_reward,TRAINING_3_images_A_10uL_reward,images,Natural_Images_Lum_Matched_set_training_2017.07.14,Mus musculus,U,,,,,,01e13dfd-9f1c-4a16-9f3b-074ad02b5db3,4.0,12.0,geometric,0.3,0.0,0.0,0.3,3.5,5.0,implicit,0.25,0.5,,0.01,0.005,0.15,5.0,10.0,5.0,DoC,change detection,60.0,,,,,"Task, Experiment-procedure, Label/change_detection_task",0.15,0.75,
